,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
2287,1,45,DownVotes,22625,6,2496,,4069,7736,183
2288,0,45,DownVotes,22625,1,2496,,4069,7947,183
2289,2,45,DownVotes,22625,5,2496,,4069,8190,183
2290,2,45,DownVotes,22625,6,2496,,4069,8191,183
2291,1,45,DownVotes,22625,6,2496,,4069,8229,183
2292,0,45,DownVotes,22625,1,2496,,4069,8231,183
2293,0,45,DownVotes,22625,5,2496,,4069,8441,183
2294,2,45,DownVotes,22625,7,2496,,4069,8613,183
2295,1,45,DownVotes,22625,8,2496,,4069,8958,183
2296,4,45,DownVotes,22625,19,2496,,4069,8995,183
2297,0,45,DownVotes,22625,13,2496,,4069,9247,183
2298,0,45,DownVotes,22625,0,2496,,4069,9252,183
2299,0,45,DownVotes,22625,5,2496,,4069,9270,183
2300,0,45,DownVotes,22625,9,2496,,4069,9297,183
2301,0,45,DownVotes,22625,5,2496,52.0,4069,9304,183
2302,0,45,DownVotes,22625,8,2496,,4069,9337,183
2303,5,45,DownVotes,22625,6,2496,,4069,9458,183
2304,5,45,DownVotes,22625,2,2496,,4069,9462,183
2305,0,45,DownVotes,22625,3,2496,,4069,9465,183
2306,1,45,DownVotes,22625,4,2496,,4069,9552,183
2307,0,45,DownVotes,22625,2,2496,,4069,9554,183
2308,0,45,DownVotes,22625,1,2496,,4069,9579,183
2309,1,45,DownVotes,22625,11,2496,,4069,9580,183
2310,0,45,DownVotes,22625,4,2496,,4069,9583,183
2311,0,45,DownVotes,22625,8,2496,,4069,9863,183
2312,0,45,DownVotes,22625,9,2496,,4069,9875,183
2313,0,45,DownVotes,22625,4,2496,,4069,9941,183
2314,1,45,DownVotes,22625,1,2496,,4069,9979,183
2315,8,45,DownVotes,22625,3,2496,601.0,4069,9988,183
2316,5,45,DownVotes,22625,6,2496,,4069,9994,183
2317,3,45,DownVotes,22625,1,2496,,4069,9995,183
2318,0,45,DownVotes,22625,3,2496,,4069,10019,183
2319,0,45,DownVotes,22625,9,2496,1271.0,4069,10020,183
2320,1,45,DownVotes,22625,1,2496,,4069,10073,183
2321,0,45,DownVotes,22625,32,2496,37288.0,4069,10079,183
2322,0,45,DownVotes,22625,3,2496,,4069,10102,183
2323,1,45,DownVotes,22625,17,2496,,4069,10105,183
2324,1,45,DownVotes,22625,6,2496,,4069,10136,183
2325,0,45,DownVotes,22625,2,2496,1069.0,4069,10137,183
2326,0,45,DownVotes,22625,4,2496,,4069,10209,183
2327,2,45,DownVotes,22625,2,2496,,4069,10221,183
2328,0,45,DownVotes,22625,1,2496,,4069,10233,183
2329,2,45,DownVotes,22625,6,2496,,4069,10307,183
2330,0,45,DownVotes,22625,3,2496,,4069,10692,183
2331,7,45,DownVotes,22625,6,2496,10288.0,4069,10884,183
2332,2,45,DownVotes,22625,6,2496,,4069,10887,183
2333,0,45,DownVotes,22625,2,2496,,4069,10927,183
2334,4,45,DownVotes,22625,3,2496,,4069,11076,183
2335,1,45,DownVotes,22625,3,2496,,4069,11077,183
2336,2,45,DownVotes,22625,1,2496,,4069,11177,183
2337,0,45,DownVotes,22625,3,2496,880.0,4069,11189,183
2338,0,45,DownVotes,22625,5,2496,831.0,4069,11191,183
2339,0,45,DownVotes,22625,3,2496,,4069,11222,183
2340,4,45,DownVotes,22625,2,2496,,4069,11226,183
2341,0,45,DownVotes,22625,11,2496,241.0,4069,11255,183
2342,0,45,DownVotes,22625,15,2496,,4069,11298,183
2343,4,45,DownVotes,22625,9,2496,,4069,11394,183
2344,1,45,DownVotes,22625,5,2496,,4069,11468,183
2345,0,45,DownVotes,22625,1,2496,,4069,11469,183
2346,2,45,DownVotes,22625,8,2496,,4069,11525,183
2347,0,45,DownVotes,22625,2,2496,,4069,11549,183
2348,0,45,DownVotes,22625,2,2496,,4069,11550,183
2349,0,45,DownVotes,22625,4,2496,,4069,11552,183
2350,9,45,DownVotes,22625,15,2496,,4069,11554,183
2351,0,45,DownVotes,22625,4,2496,,4069,11588,183
2352,1,45,DownVotes,22625,1,2496,,4069,11598,183
2353,0,45,DownVotes,22625,4,2496,438.0,4069,11616,183
2354,0,45,DownVotes,22625,1,2496,,4069,11617,183
2355,2,45,DownVotes,22625,1,2496,,4069,11619,183
2356,3,45,DownVotes,22625,5,2496,,4069,11630,183
2357,0,45,DownVotes,22625,3,2496,1859.0,4069,11653,183
2358,3,45,DownVotes,22625,1,2496,,4069,11655,183
2359,2,45,DownVotes,22625,5,2496,,4069,11663,183
2360,2,45,DownVotes,22625,23,2496,,4069,11747,183
2361,1,45,DownVotes,22625,4,2496,,4069,11992,183
2362,3,45,DownVotes,22625,16,2496,,4069,12532,183
2363,0,45,DownVotes,22625,4,2496,,4069,12591,183
2364,1,45,DownVotes,22625,4,2496,169.0,4069,12663,183
2365,0,45,DownVotes,22625,10,2496,,4069,12855,183
2366,2,45,DownVotes,22625,1,2496,,4069,13013,183
2367,4,45,DownVotes,22625,6,2496,,4069,13020,183
2368,0,45,DownVotes,22625,9,2496,,4069,13074,183
2369,4,45,DownVotes,22625,1,2496,202.0,4069,13146,183
2370,7,45,DownVotes,22625,19,2496,507.0,4069,13148,183
2371,3,45,DownVotes,22625,2,2496,,4069,13234,183
2372,3,45,DownVotes,22625,8,2496,,4069,13360,183
2373,3,45,DownVotes,22625,2,2496,,4069,13401,183
2374,6,45,DownVotes,22625,12,2496,,4069,13402,183
2375,3,45,DownVotes,22625,10,2496,,4069,13425,183
2376,0,45,DownVotes,22625,4,2496,,4069,13575,183
2377,1,45,DownVotes,22625,1,2496,,4069,13603,183
2378,0,45,DownVotes,22625,5,2496,,4069,13604,183
2379,0,45,DownVotes,22625,1,2496,,4069,13611,183
2380,0,45,DownVotes,22625,5,2496,,4069,13669,183
2381,0,45,DownVotes,22625,6,2496,,4069,13749,183
2382,0,45,DownVotes,22625,3,2496,,4069,13753,183
2383,0,45,DownVotes,22625,1,2496,,4069,13787,183
2384,4,45,DownVotes,22625,1,2496,,4069,13790,183
2385,0,45,DownVotes,22625,1,2496,,4069,13793,183
2386,0,45,DownVotes,22625,4,2496,,4069,13830,183
2387,0,45,DownVotes,22625,4,2496,,4069,13838,183
2388,0,45,DownVotes,22625,3,2496,,4069,13879,183
2389,2,45,DownVotes,22625,4,2496,,4069,13882,183
2390,3,45,DownVotes,22625,17,2496,437.0,4069,14067,183
2391,2,45,DownVotes,22625,5,2496,,4069,14141,183
2392,2,45,DownVotes,22625,13,2496,,4069,14148,183
2393,1,45,DownVotes,22625,7,2496,,4069,14171,183
2394,0,45,DownVotes,22625,3,2496,,4069,14452,183
2395,0,45,DownVotes,22625,24,2496,,4069,14502,183
2396,1,45,DownVotes,22625,1,2496,,4069,14537,183
2397,2,45,DownVotes,22625,5,2496,,4069,14576,183
2398,0,45,DownVotes,22625,4,2496,,4069,14969,183
2399,3,45,DownVotes,22625,37,2496,,4069,15006,183
2400,0,45,DownVotes,22625,7,2496,,4069,15089,183
2401,0,45,DownVotes,22625,4,2496,,4069,15245,183
2402,0,45,DownVotes,22625,3,2496,,4069,15355,183
2403,3,45,DownVotes,22625,2,2496,,4069,15453,183
2404,0,45,DownVotes,22625,7,2496,,4069,15571,183
2405,0,45,DownVotes,22625,2,2496,,4069,15573,183
2406,0,45,DownVotes,22625,0,2496,,4069,15785,183
2407,1,45,DownVotes,22625,5,2496,,4069,15787,183
2408,2,45,DownVotes,22625,5,2496,,4069,15821,183
2409,1,45,DownVotes,22625,6,2496,,4069,15876,183
2410,1,45,DownVotes,22625,5,2496,,4069,15877,183
2411,0,45,DownVotes,22625,3,2496,,4069,15903,183
2412,0,45,DownVotes,22625,3,2496,,4069,15906,183
2413,3,45,DownVotes,22625,25,2496,,4069,15960,183
2414,1,45,DownVotes,22625,2,2496,,4069,16025,183
2415,0,45,DownVotes,22625,1,2496,,4069,16033,183
2416,0,45,DownVotes,22625,1,2496,,4069,16093,183
2417,4,45,DownVotes,22625,2,2496,,4069,16096,183
2418,0,45,DownVotes,22625,1,2496,,4069,16187,183
2419,0,45,DownVotes,22625,9,2496,,4069,16190,183
2420,2,45,DownVotes,22625,1,2496,,4069,16257,183
2421,0,45,DownVotes,22625,7,2496,666.0,4069,16262,183
2422,1,45,DownVotes,22625,1,2496,,4069,16378,183
2423,0,45,DownVotes,22625,0,2496,,4069,16382,183
2424,0,45,DownVotes,22625,4,2496,,4069,16383,183
2425,2,45,DownVotes,22625,3,2496,,4069,16434,183
2426,1,45,DownVotes,22625,2,2496,,4069,16442,183
2427,5,45,DownVotes,22625,8,2496,507.0,4069,16454,183
2428,4,45,DownVotes,22625,4,2496,,4069,16510,183
2429,0,45,DownVotes,22625,8,2496,,4069,16570,183
2430,2,45,DownVotes,22625,0,2496,,4069,16577,183
2431,0,45,DownVotes,22625,1,2496,,4069,16582,183
2432,0,45,DownVotes,22625,16,2496,727.0,4069,16631,183
2433,0,45,DownVotes,22625,2,2496,,4069,16642,183
2434,3,45,DownVotes,22625,7,2496,767.0,4069,16646,183
2435,3,45,DownVotes,22625,21,2496,,4069,16695,183
2436,0,45,DownVotes,22625,2,2496,105.0,4069,16698,183
2437,0,45,DownVotes,22625,6,2496,,4069,16766,183
2438,0,45,DownVotes,22625,1,2496,,4069,16772,183
2439,1,45,DownVotes,22625,3,2496,,4069,16826,183
2440,0,45,DownVotes,22625,1,2496,,4069,16880,183
2441,2,45,DownVotes,22625,2,2496,,4069,16929,183
2442,1,45,DownVotes,22625,0,2496,,4069,16973,183
2443,0,45,DownVotes,22625,7,2496,,4069,16980,183
2444,0,45,DownVotes,22625,0,2496,,4069,17062,183
2445,3,45,DownVotes,22625,5,2496,,4069,17168,183
2446,0,45,DownVotes,22625,2,2496,,4069,17172,183
2447,1,45,DownVotes,22625,3,2496,,4069,17262,183
2448,1,45,DownVotes,22625,7,2496,,4069,17348,183
2449,3,45,DownVotes,22625,6,2496,,4069,17353,183
2450,2,45,DownVotes,22625,2,2496,,4069,17355,183
2451,0,45,DownVotes,22625,1,2496,,4069,17358,183
2452,0,45,DownVotes,22625,1,2496,,4069,17541,183
2453,4,45,DownVotes,22625,4,2496,,4069,17544,183
2454,0,45,DownVotes,22625,3,2496,,4069,17553,183
2455,0,45,DownVotes,22625,4,2496,,4069,17647,183
2456,1,45,DownVotes,22625,4,2496,,4069,18120,183
2457,1,45,DownVotes,22625,5,2496,,4069,18753,183
2458,5,45,DownVotes,22625,4,2496,4610.0,4069,19729,183
2459,0,45,DownVotes,22625,6,2496,,4069,19740,183
2460,0,45,DownVotes,22625,4,2496,,4069,19791,183
2461,0,45,DownVotes,22625,1,2496,,4069,19847,183
2462,2,45,DownVotes,22625,4,2496,,4069,19853,183
2463,0,45,DownVotes,22625,5,2496,526.0,4069,20093,183
2464,0,45,DownVotes,22625,2,2496,,4069,20951,183
2465,0,45,DownVotes,22625,1,2496,,4069,20958,183
2466,0,45,DownVotes,22625,1,2496,,4069,21085,183
2467,2,45,DownVotes,22625,1,2496,,4069,24679,183
2468,2,45,DownVotes,22625,1,2496,,4069,25512,183
2469,0,45,DownVotes,22625,2,2496,,4069,25822,183
2470,0,45,DownVotes,22625,1,2496,,4069,26159,183
2471,1,45,DownVotes,22625,4,2496,,4069,26160,183
2472,1,45,DownVotes,22625,1,2496,,4069,26399,183
2473,0,45,DownVotes,22625,1,2496,,4069,26941,183
2474,1,45,DownVotes,22625,6,2496,,4069,26944,183
2475,1,45,DownVotes,22625,4,2496,,4069,27218,183
2476,2,45,DownVotes,22625,2,2496,,4069,27376,183
2477,8,45,DownVotes,22625,6,2496,,4069,27611,183
2478,5,45,DownVotes,22625,4,2496,,4069,28507,183
2479,1,45,DownVotes,22625,2,2496,,4069,28508,183
2480,1,45,DownVotes,22625,5,2496,,4069,28584,183
2481,0,45,DownVotes,22625,3,2496,,4069,28585,183
2482,0,45,DownVotes,22625,1,2496,,4069,29056,183
2483,3,45,DownVotes,22625,14,2496,,4069,29475,183
2484,1,45,DownVotes,22625,11,2496,,4069,29523,183
2485,2,45,DownVotes,22625,8,2496,381.0,4069,30294,183
2486,2,45,DownVotes,22625,8,2496,,4069,30297,183
2487,12,45,DownVotes,22625,13,2496,7307.0,4069,30303,183
2488,1,45,DownVotes,22625,2,2496,,4069,30349,183
2489,5,45,DownVotes,22625,5,2496,,4069,30499,183
2490,0,45,DownVotes,22625,5,2496,,4069,30503,183
2491,2,45,DownVotes,22625,3,2496,,4069,30567,183
2492,0,45,DownVotes,22625,1,2496,,4069,30568,183
2493,0,45,DownVotes,22625,1,2496,,4069,30570,183
2494,0,45,DownVotes,22625,2,2496,,4069,30571,183
2495,3,45,DownVotes,22625,2,2496,,4069,30608,183
2496,0,45,DownVotes,22625,5,2496,,4069,30730,183
2497,0,45,DownVotes,22625,1,2496,,4069,30733,183
2498,0,45,DownVotes,22625,4,2496,221.0,4069,30736,183
2499,0,45,DownVotes,22625,1,2496,1393.0,4069,30790,183
2500,0,45,DownVotes,22625,2,2496,,4069,30791,183
2501,0,45,DownVotes,22625,1,2496,,4069,30843,183
2502,0,45,DownVotes,22625,1,2496,,4069,30853,183
2503,0,45,DownVotes,22625,1,2496,,4069,30920,183
2504,1,45,DownVotes,22625,18,2496,,4069,30981,183
2505,1,45,DownVotes,22625,6,2496,,4069,31337,183
2506,1,45,DownVotes,22625,3,2496,,4069,31460,183
2507,6,45,DownVotes,22625,34,2496,,4069,31615,183
2508,0,45,DownVotes,22625,3,2496,,4069,34129,183
2509,1,45,DownVotes,22625,2,2496,,4069,34749,183
2510,3,45,DownVotes,22625,6,2496,,4069,34922,183
2511,2,45,DownVotes,22625,6,2496,,4069,34923,183
2512,1,45,DownVotes,22625,2,2496,,4069,35650,183
2513,0,45,DownVotes,22625,3,2496,,4069,37459,183
2514,1,45,DownVotes,22625,3,2496,,4069,37567,183
2515,0,45,DownVotes,22625,10,2496,,4069,38007,183
2516,1,45,DownVotes,22625,11,2496,,4069,43272,183
2517,0,45,DownVotes,22625,0,2496,,4069,43993,183
2518,0,45,DownVotes,22625,1,2496,,4069,50218,183
2519,0,45,DownVotes,22625,5,2496,,4069,50854,183
2520,2,45,DownVotes,22625,7,2496,420.0,4069,55929,183
2521,0,45,DownVotes,22625,8,2496,,4069,55932,183
2522,1,45,DownVotes,22625,2,2496,328.0,4069,55990,183
2523,0,45,DownVotes,22625,2,2496,,4069,56208,183
2524,0,45,DownVotes,22625,2,2496,,4069,56252,183
2525,3,45,DownVotes,22625,1,2496,,4069,56453,183
2526,3,45,DownVotes,22625,4,2496,,4069,56460,183
2527,1,45,DownVotes,22625,4,2496,422.0,4069,56747,183
2528,2,45,DownVotes,22625,2,2496,,4069,56750,183
2529,2,45,DownVotes,22625,2,2496,,4069,56845,183
2530,0,45,DownVotes,22625,1,2496,,4069,56849,183
2531,0,45,DownVotes,22625,1,2496,,4069,57057,183
2532,3,45,DownVotes,22625,1,2496,,4069,57059,183
2533,0,45,DownVotes,22625,1,2496,,4069,57062,183
2534,0,45,DownVotes,22625,0,2496,,4069,57065,183
2535,0,45,DownVotes,22625,1,2496,,4069,57164,183
2536,0,45,DownVotes,22625,4,2496,,4069,57183,183
2537,1,45,DownVotes,22625,1,2496,,4069,57185,183
2538,0,45,DownVotes,22625,1,2496,,4069,57432,183
2539,2,45,DownVotes,22625,4,2496,,4069,57433,183
2540,2,45,DownVotes,22625,1,2496,,4069,57435,183
2541,2,45,DownVotes,22625,1,2496,281.0,4069,57650,183
2542,0,45,DownVotes,22625,1,2496,,4069,58247,183
2543,0,45,DownVotes,22625,1,2496,,4069,58629,183
2544,0,45,DownVotes,22625,1,2496,,4069,58699,183
2545,1,45,DownVotes,22625,2,2496,64.0,4069,58758,183
2546,0,45,DownVotes,22625,1,2496,,4069,58760,183
2547,0,45,DownVotes,22625,2,2496,,4069,58762,183
2548,3,45,DownVotes,22625,3,2496,,4069,58763,183
2549,2,45,DownVotes,22625,9,2496,2569.0,4069,58765,183
2550,0,45,DownVotes,22625,10,2496,,4069,58766,183
2551,0,45,DownVotes,22625,1,2496,,4069,58770,183
2552,5,45,DownVotes,22625,15,2496,,4069,59173,183
2553,0,45,DownVotes,22625,1,2496,,4069,59199,183
2554,0,45,DownVotes,22625,2,2496,,4069,59256,183
2555,0,45,DownVotes,22625,1,2496,,4069,59352,183
2556,0,45,DownVotes,22625,1,2496,,4069,59378,183
2557,4,45,DownVotes,22625,3,2496,,4069,60636,183
2558,0,45,DownVotes,22625,9,2496,,4069,61020,183
2559,1,45,DownVotes,22625,3,2496,,4069,61042,183
2560,0,45,DownVotes,22625,3,2496,,4069,61415,183
2561,1,45,DownVotes,22625,2,2496,,4069,61726,183
2562,7,45,DownVotes,22625,10,2496,499.0,4069,61809,183
2563,10,45,DownVotes,22625,2,2496,,4069,61857,183
2564,2,45,DownVotes,22625,2,2496,,4069,62443,183
2565,7,45,DownVotes,22625,6,2496,640.0,4069,62795,183
2566,1,45,DownVotes,22625,4,2496,,4069,62813,183
2567,3,45,DownVotes,22625,0,2496,,4069,62942,183
2568,0,45,DownVotes,22625,7,2496,,4069,63097,183
2569,0,45,DownVotes,22625,2,2496,,4069,63100,183
2570,0,45,DownVotes,22625,1,2496,,4069,63142,183
2571,0,45,DownVotes,22625,1,2496,,4069,63148,183
2572,3,45,DownVotes,22625,4,2496,86.0,4069,63194,183
2573,0,45,DownVotes,22625,9,2496,215.0,4069,63386,183
2574,0,45,DownVotes,22625,5,2496,172.0,4069,63389,183
2575,1,45,DownVotes,22625,2,2496,,4069,63509,183
2576,0,45,DownVotes,22625,4,2496,,4069,63719,183
2577,0,45,DownVotes,22625,1,2496,,4069,63743,183
2578,0,45,DownVotes,22625,3,2496,,4069,63766,183
2579,0,45,DownVotes,22625,1,2496,,4069,63770,183
2580,1,45,DownVotes,22625,3,2496,,4069,64291,183
2581,8,45,DownVotes,22625,4,2496,,4069,64329,183
2582,0,45,DownVotes,22625,3,2496,,4069,64349,183
2583,0,45,DownVotes,22625,1,2496,,4069,64446,183
2584,2,45,DownVotes,22625,3,2496,,4069,65377,183
2585,0,45,DownVotes,22625,3,2496,,4069,65495,183
2586,7,45,DownVotes,22625,1,2496,,4069,65500,183
2587,2,45,DownVotes,22625,1,2496,,4069,65628,183
2588,0,45,DownVotes,22625,1,2496,,4069,65792,183
2589,0,45,DownVotes,22625,2,2496,,4069,65793,183
2590,1,45,DownVotes,22625,1,2496,,4069,66202,183
2591,0,45,DownVotes,22625,1,2496,,4069,66203,183
2592,0,45,DownVotes,22625,1,2496,,4069,66205,183
2593,0,45,DownVotes,22625,2,2496,,4069,66207,183
2594,3,45,DownVotes,22625,1,2496,,4069,66208,183
2595,0,45,DownVotes,22625,3,2496,,4069,66553,183
2596,3,45,DownVotes,22625,3,2496,227.0,4069,67113,183
2597,0,45,DownVotes,22625,2,2496,,4069,70129,183
2598,1,45,DownVotes,22625,1,2496,,4069,70965,183
2599,0,45,DownVotes,22625,4,2496,,4069,71384,183
2600,8,45,DownVotes,22625,5,2496,,4069,71536,183
2601,1,45,DownVotes,22625,4,2496,604.0,4069,71777,183
2602,10,45,DownVotes,22625,3,2496,,4069,71778,183
2603,7,45,DownVotes,22625,9,2496,,4069,71963,183
2604,0,45,DownVotes,22625,2,2496,189.0,4069,72391,183
2605,0,45,DownVotes,22625,4,2496,1603.0,4069,72400,183
2606,1,45,DownVotes,22625,6,2496,,4069,72401,183
2607,0,45,DownVotes,22625,4,2496,76.0,4069,72402,183
2608,0,45,DownVotes,22625,4,2496,,4069,72420,183
2609,0,45,DownVotes,22625,3,2496,,4069,72773,183
2610,0,45,DownVotes,22625,3,2496,,4069,72801,183
2611,5,45,DownVotes,22625,41,2496,,4069,79293,183
2612,0,45,DownVotes,22625,2,2496,,4069,82435,183
2613,1,45,DownVotes,22625,3,2496,126.0,4069,85690,183
2614,0,45,DownVotes,22625,3,2496,,4069,85705,183
2615,0,45,DownVotes,22625,2,2496,,4069,87639,183
2616,0,45,DownVotes,22625,7,2496,,4069,89559,183
2617,0,45,DownVotes,22625,4,2496,,4069,89979,183
2618,1,45,DownVotes,22625,3,2496,,4069,90374,183
2619,0,45,DownVotes,22625,6,2496,,4069,92086,183
2620,0,45,DownVotes,22625,3,2496,,4069,92190,183
2621,1,45,DownVotes,22625,0,2496,,4069,94644,183
2622,0,45,DownVotes,22625,1,2496,,4069,94646,183
2623,5,45,DownVotes,22625,2,2496,,4069,100128,183
2624,0,45,DownVotes,22625,0,2496,,4069,106316,183
2625,3,45,DownVotes,22625,4,2496,61.0,4069,110534,183
2626,0,45,DownVotes,22625,1,2496,,4069,110641,183
2627,2,45,DownVotes,22625,8,2496,,4069,111825,183
2628,1,45,DownVotes,22625,1,2496,,4069,112257,183
2679,2,114,DownVotes,6140,7,497,617.0,649,225,196
2680,1,114,DownVotes,6140,5,497,,649,241,196
2681,0,114,DownVotes,6140,7,497,,649,243,196
2682,0,114,DownVotes,6140,0,497,,649,245,196
2683,2,114,DownVotes,6140,1,497,,649,302,196
2684,3,114,DownVotes,6140,0,497,,649,304,196
2685,0,114,DownVotes,6140,27,497,2939.0,649,305,196
2686,0,114,DownVotes,6140,14,497,25597.0,649,362,196
2687,3,114,DownVotes,6140,14,497,6570.0,649,575,196
2688,2,114,DownVotes,6140,79,497,22354.0,649,577,196
2689,1,114,DownVotes,6140,2,497,,649,578,196
2690,9,114,DownVotes,6140,19,497,1244.0,649,608,196
2691,0,114,DownVotes,6140,3,497,,649,710,196
2692,0,114,DownVotes,6140,1,497,,649,717,196
2693,0,114,DownVotes,6140,4,497,,649,802,196
2694,0,114,DownVotes,6140,0,497,,649,807,196
2695,0,114,DownVotes,6140,4,497,,649,863,196
2696,1,114,DownVotes,6140,2,497,,649,869,196
2697,3,114,DownVotes,6140,0,497,538.0,649,1012,196
2698,0,114,DownVotes,6140,1,497,,649,1152,196
2699,2,114,DownVotes,6140,4,497,,649,1203,196
2700,0,114,DownVotes,6140,1,497,,649,1237,196
2701,4,114,DownVotes,6140,5,497,757.0,649,1256,196
2702,1,114,DownVotes,6140,2,497,,649,1284,196
2703,7,114,DownVotes,6140,4,497,3092.0,649,1286,196
2704,1,114,DownVotes,6140,3,497,575.0,649,1412,196
2705,1,114,DownVotes,6140,2,497,529.0,649,1413,196
2706,3,114,DownVotes,6140,26,497,15463.0,649,1432,196
2707,1,114,DownVotes,6140,1,497,,649,1489,196
2708,0,114,DownVotes,6140,3,497,,649,1567,196
2709,0,114,DownVotes,6140,3,497,357.0,649,1583,196
2710,1,114,DownVotes,6140,3,497,,649,1635,196
2711,2,114,DownVotes,6140,3,497,,649,1636,196
2712,0,114,DownVotes,6140,0,497,,649,1748,196
2713,0,114,DownVotes,6140,5,497,372.0,649,1749,196
2714,0,114,DownVotes,6140,1,497,,649,1750,196
2715,0,114,DownVotes,6140,11,497,,649,2132,196
2716,2,114,DownVotes,6140,1,497,,649,2260,196
2717,0,114,DownVotes,6140,2,497,,649,2349,196
2718,0,114,DownVotes,6140,6,497,2551.0,649,2390,196
2719,3,114,DownVotes,6140,4,497,,649,2392,196
2720,0,114,DownVotes,6140,8,497,,649,2396,196
2721,0,114,DownVotes,6140,2,497,,649,3635,196
2722,0,114,DownVotes,6140,2,497,,649,3639,196
2723,0,114,DownVotes,6140,1,497,,649,3938,196
2724,0,114,DownVotes,6140,12,497,1696.0,649,4052,196
2725,8,114,DownVotes,6140,2,497,,649,4321,196
2726,1,114,DownVotes,6140,1,497,,649,4324,196
2727,2,114,DownVotes,6140,12,497,6703.0,649,4544,196
2728,2,114,DownVotes,6140,0,497,,649,4546,196
2729,4,114,DownVotes,6140,1,497,,649,4547,196
2730,0,114,DownVotes,6140,17,497,,649,4572,196
2731,0,114,DownVotes,6140,3,497,,649,4662,196
2732,0,114,DownVotes,6140,1,497,,649,4731,196
2733,2,114,DownVotes,6140,4,497,,649,4740,196
2734,2,114,DownVotes,6140,3,497,,649,4752,196
2735,0,114,DownVotes,6140,5,497,786.0,649,4753,196
2736,1,114,DownVotes,6140,1,497,,649,4754,196
2737,1,114,DownVotes,6140,6,497,,649,4923,196
2738,0,114,DownVotes,6140,0,497,,649,4985,196
2739,3,114,DownVotes,6140,29,497,34044.0,649,5007,196
2740,1,114,DownVotes,6140,5,497,,649,5098,196
2741,3,114,DownVotes,6140,12,497,,649,5241,196
2742,1,114,DownVotes,6140,8,497,,649,5262,196
2743,1,114,DownVotes,6140,3,497,208.0,649,5352,196
2744,0,114,DownVotes,6140,2,497,,649,5376,196
2745,8,114,DownVotes,6140,1,497,,649,5401,196
2746,2,114,DownVotes,6140,11,497,4417.0,649,5517,196
2747,0,114,DownVotes,6140,0,497,,649,5718,196
2748,0,114,DownVotes,6140,7,497,1271.0,649,5912,196
2749,1,114,DownVotes,6140,9,497,,649,6227,196
2750,1,114,DownVotes,6140,6,497,2712.0,649,6557,196
2751,3,114,DownVotes,6140,2,497,3053.0,649,6684,196
2752,0,114,DownVotes,6140,1,497,,649,9515,196
2753,0,114,DownVotes,6140,3,497,177.0,649,9519,196
2754,7,114,DownVotes,6140,8,497,1019.0,649,13132,196
2755,1,114,DownVotes,6140,1,497,,649,13195,196
2756,4,114,DownVotes,6140,17,497,8410.0,649,13197,196
2757,0,114,DownVotes,6140,1,497,,649,13256,196
2758,4,114,DownVotes,6140,2,497,,649,13374,196
2759,0,114,DownVotes,6140,2,497,63.0,649,13411,196
2760,2,114,DownVotes,6140,10,497,,649,13424,196
2761,0,114,DownVotes,6140,4,497,879.0,649,14323,196
2762,0,114,DownVotes,6140,5,497,,649,15726,196
2763,2,114,DownVotes,6140,7,497,298.0,649,15771,196
2764,9,114,DownVotes,6140,8,497,174.0,649,22832,196
2765,1,114,DownVotes,6140,2,497,,649,23616,196
2766,0,114,DownVotes,6140,2,497,,649,24050,196
2767,2,114,DownVotes,6140,6,497,,649,24603,196
2768,0,114,DownVotes,6140,2,497,,649,24703,196
2769,0,114,DownVotes,6140,1,497,,649,24798,196
2770,3,114,DownVotes,6140,0,497,291.0,649,25745,196
2771,6,114,DownVotes,6140,3,497,,649,31642,196
2772,3,114,DownVotes,6140,1,497,,649,34064,196
2773,0,114,DownVotes,6140,1,497,,649,34095,196
2774,0,114,DownVotes,6140,8,497,,649,34293,196
2775,0,114,DownVotes,6140,1,497,,649,46650,196
2776,12,114,DownVotes,6140,0,497,146.0,649,47736,196
2777,0,114,DownVotes,6140,1,497,,649,47743,196
2778,0,114,DownVotes,6140,1,497,,649,47744,196
2779,0,114,DownVotes,6140,0,497,,649,47745,196
2780,2,114,DownVotes,6140,3,497,,649,48257,196
2781,7,114,DownVotes,6140,1,497,,649,48846,196
2782,4,114,DownVotes,6140,1,497,,649,49153,196
2783,9,114,DownVotes,6140,17,497,550.0,649,49832,196
2784,0,114,DownVotes,6140,1,497,,649,49881,196
2785,0,114,DownVotes,6140,2,497,,649,49883,196
2786,0,114,DownVotes,6140,3,497,,649,49895,196
2787,5,114,DownVotes,6140,0,497,,649,49896,196
2788,0,114,DownVotes,6140,4,497,,649,49941,196
2789,0,114,DownVotes,6140,1,497,,649,50036,196
2790,0,114,DownVotes,6140,0,497,,649,50038,196
2791,0,114,DownVotes,6140,1,497,,649,50049,196
2792,3,114,DownVotes,6140,1,497,,649,50127,196
2793,1,114,DownVotes,6140,1,497,,649,50165,196
2794,7,114,DownVotes,6140,2,497,,649,50190,196
2795,0,114,DownVotes,6140,2,497,,649,50290,196
2796,2,114,DownVotes,6140,1,497,,649,50335,196
2797,0,114,DownVotes,6140,0,497,,649,50692,196
2798,0,114,DownVotes,6140,1,497,,649,50700,196
2799,0,114,DownVotes,6140,1,497,67.0,649,50875,196
2800,0,114,DownVotes,6140,0,497,,649,50959,196
2801,0,114,DownVotes,6140,1,497,,649,51002,196
